c1_plots_number,c2_plots_number,l1_plots_number,l2_plots_number,x_block_coordinate,y_block_coordinate,objectid,codmanzana,codsector,codsubsector,x_centroid_coordinate,y_centroid_coordinate,x_true_centroid_coordinate,y_true_centroid_coordinate,block_area,block_length,c1_length,c2_length,l1_length,l2_length,block_apexes_number,rectangular_form,square_form,is_multipart
4,2,5,5,764374.25,8.996935e+06,10451,12012,1,12,764374.25,8.996935e+06,764374.25,8.996935e+06,1689.8114,164.48051,39.891335,42.163345,41.409138,41.016693,4,t,f,f
-1,0,-2,-2,764291.75,8.996833e+06,10452,12029,1,12,764291.75,8.996833e+06,764291.75,8.996833e+06,1785.7057,173.91434,,,,,5,,,f
2,2,7,7,764278.7,8.99698e+06,10453,12004,1,12,764278.7,8.99698e+06,764278.7,8.99698e+06,1831.4468,175.17134,34.503902,53.06953,34.495193,53.102715,4,f,t,f
1,2,7,7,764501.9,8.997089e+06,10454,12003,1,12,764501.9,8.997089e+06,764501.9,8.997089e+06,1934.1964,209.69278,7.5471754,77.012955,43.440735,81.6919,4,t,f,f
2,6,4,4,764299.6,8.996703e+06,10455,12043,1,12,764299.6,8.996703e+06,764299.6,8.996703e+06,1980.2201,178.29161,41.9828,47.19199,42.063618,47.053207,4,f,t,f
2,2,6,6,764303,8.996942e+06,10456,12013,1,12,764303,8.996942e+06,764303,8.996942e+06,2082.091,183.3576,41.547447,50.408638,41.384758,50.01676,4,t,f,f
1,1,7,7,764032.6,8.996683e+06,10457,12038,1,12,764032.6,8.996683e+06,764032.6,8.996683e+06,2107.004,219.86967,24.988276,85.23042,24.469337,85.18163,4,t,f,f
1,1,8,8,763902.75,8.996722e+06,10458,12035,1,12,763902.75,8.996722e+06,763902.75,8.996722e+06,2163.4895,232.49959,23.02558,92.999504,23.510536,92.96397,4,t,f,f
-1,0,-2,-2,764154.9,8.996816e+06,10459,12026,1,12,764154.9,8.996816e+06,764154.9,8.996816e+06,2318.942,198.42274,,,,,6,,,f
3,2,8,8,764352,8.996865e+06,10460,12018,1,12,764352,8.996865e+06,764352,8.996865e+06,2392.548,209.15248,33.80254,71.14703,33.82297,70.37994,4,t,f,f
2,5,11,11,764624.94,8.997126e+06,10461,12001,1,12,764624.94,8.997126e+06,764624.94,8.997126e+06,2616.9407,226.20927,18.614513,86.89474,56.56974,64.13029,4,t,f,f
-1,0,-2,-2,764536.5,8.996863e+06,10462,12017,1,12,764536.5,8.996863e+06,764536.5,8.996863e+06,2607.081,261.34802,,,,,9,,,f
-1,0,-2,-2,764114.94,8.996716e+06,10463,12040,1,12,764114.94,8.996716e+06,764114.94,8.996716e+06,2905.7578,220.51543,,,,,9,,,f
5,6,5,5,764390.44,8.997015e+06,10464,12006,1,12,764390.44,8.997015e+06,764390.44,8.997015e+06,2908.9788,225.1874,39.793888,72.65322,40.550198,72.19009,4,t,f,f
7,5,5,5,764345.56,8.996992e+06,10465,12005,1,12,764345.56,8.996992e+06,764345.56,8.996992e+06,3016.324,228.6114,41.12869,72.92044,41.547398,73.01488,4,t,f,f
2,3,9,9,764243,8.996881e+06,10466,12020,1,12,764243,8.996881e+06,764243,8.996881e+06,3389.3196,259.87515,36.996178,93.48457,35.295567,94.09882,4,t,f,f
3,2,11,11,764094.1,8.996792e+06,10467,12032,1,12,764094.1,8.996792e+06,764094.1,8.996792e+06,3475.0413,252.06776,41.537148,85.66738,39.972946,84.89029,4,t,f,f
2,2,11,11,764151.2,8.996604e+06,10468,12047,1,12,764151.2,8.996604e+06,764151.2,8.996604e+06,3677.9656,261.03574,41.69373,90.3959,40.693058,88.25305,4,t,f,f
-1,0,-2,-2,764581.06,8.997027e+06,10469,12010,1,12,764581.06,8.997027e+06,764581.06,8.997027e+06,3724.7776,277.48474,,,,,8,,,f
3,4,11,11,764230.75,8.996607e+06,10470,12048,1,12,764230.75,8.996607e+06,764230.75,8.996607e+06,3961.4028,278.44562,39.868008,99.153496,39.889038,99.53508,4,t,f,f
2,4,10,10,764167.6,8.996653e+06,10471,12044,1,12,764167.6,8.996653e+06,764167.6,8.996653e+06,4164.0156,270.88165,47.182487,88.113365,47.172256,88.41354,4,t,f,f
6,2,16,16,764446.75,8.997014e+06,10472,12007,1,12,764446.75,8.997014e+06,764446.75,8.997014e+06,4350.9272,310.4986,36.55804,118.342384,36.849922,118.74824,4,t,f,f
-1,0,-2,-2,764586.44,8.997088e+06,10473,12002,1,12,764586.44,8.997088e+06,764586.44,8.997088e+06,4459.2715,304.27475,,,,,6,,,f
2,2,15,15,763880.1,8.996687e+06,10474,12036,1,12,763880.1,8.996687e+06,763880.1,8.996687e+06,4604.138,307.50806,40.78326,112.81016,40.697296,113.21733,4,t,f,f
-1,0,-2,-2,764028.44,8.996835e+06,10475,12024,1,12,764028.44,8.996835e+06,764028.44,8.996835e+06,4591.096,301.42957,,,,,12,,,f
-1,0,-2,-2,764528.44,8.996917e+06,10476,12011,1,12,764528.44,8.996917e+06,764528.44,8.996917e+06,4991.373,333.84534,,,,,7,,,f
-1,0,-2,-2,764258.6,8.996768e+06,10477,12031,1,12,764258.6,8.996768e+06,764258.6,8.996768e+06,5139.035,326.6448,,,,,12,,,f
-1,0,-2,-2,764209.5,8.996729e+06,10478,12041,1,12,764209.5,8.996729e+06,764209.5,8.996729e+06,6006.412,373.4792,,,,,15,,,f
2,2,20,20,764021.8,8.996643e+06,10479,12046,1,12,764021.8,8.996643e+06,764021.8,8.996643e+06,6758.3013,407.02048,41.885303,161.79121,41.696148,161.64781,4,f,t,f
-1,0,-2,-2,764535.44,8.996994e+06,10480,12009,1,12,764535.44,8.996994e+06,764535.44,8.996994e+06,6793.6284,420.91965,,,,,7,,,f
2,2,10,10,764158.7,8.996886e+06,10481,12022,1,12,764158.7,8.996886e+06,764158.7,8.996886e+06,2443.7466,220.68918,30.806871,79.37198,30.54783,79.9625,4,t,f,f
1,1,-1,-1,764097.3,8.996663e+06,10482,12045,1,12,764097.3,8.996663e+06,764097.3,8.996663e+06,848.40674,118.153206,24.611507,34.210674,24.686222,34.644802,4,t,f,f
-1,0,-2,-2,764155,8.996691e+06,10483,12042,1,12,764155,8.996691e+06,764155,8.996691e+06,496.4397,117.5185,,,,,9,,,f
-1,0,-2,-2,763977.8,8.99676e+06,10484,12034,1,12,763977.8,8.99676e+06,763977.8,8.99676e+06,9196.911,412.33627,,,,,6,,,f
-1,0,-2,-2,763962.75,8.996808e+06,10485,12025,1,12,763962.75,8.996808e+06,763962.75,8.996808e+06,155.3594,61.919353,,,,,3,,,f
-1,0,-2,-2,764050.06,8.996782e+06,10486,12033,1,12,764050.06,8.996782e+06,764050.06,8.996782e+06,1597.2231,204.87965,,,,,8,,,f
-1,0,-2,-2,764277.6,8.996795e+06,10487,12030,1,12,764277.6,8.996795e+06,764277.6,8.996795e+06,840.0386,144.09116,,,,,7,,,f
1,1,-1,-1,764122.94,8.996882e+06,10488,12023,1,12,764122.94,8.996882e+06,764122.94,8.996882e+06,1014.91583,142.92474,19.641224,51.77924,19.462805,52.041473,4,t,f,f
1,1,-1,-1,764301.75,8.996875e+06,10489,12019,1,12,764301.75,8.996875e+06,764301.75,8.996875e+06,797.28357,117.127,21.632097,37.00814,21.4224,37.064358,4,t,f,f
1,1,-1,-1,764274.2,8.996856e+06,10490,12021,1,12,764274.2,8.996856e+06,764274.2,8.996856e+06,362.50024,80.193054,13.583882,26.18453,13.964371,26.460268,4,t,f,f
-1,0,-2,-2,763970.44,8.996701e+06,10491,12037,1,12,763970.44,8.996701e+06,763970.44,8.996701e+06,934.3462,125.65322,,,,,5,,,f
2,2,18,18,771853.25,8.989677e+06,10492,81164,8,81,771853.25,8.989677e+06,771853.25,8.989677e+06,5959.128,371.00415,41.283913,144.03857,41.388954,144.29272,4,t,f,f
2,2,10,10,771876.2,8.989588e+06,10493,81166,8,81,771876.2,8.989588e+06,771876.2,8.989588e+06,3977.5403,266.04828,45.55962,87.875046,45.21554,87.39808,4,t,f,f
3,5,7,7,771913.2,8.989661e+06,10494,81163,8,81,771913.2,8.989661e+06,771913.2,8.989661e+06,3611.9116,255.25774,42.342293,85.504234,42.378956,85.03226,4,t,f,f
6,2,10,10,771948.5,8.98955e+06,10495,81174,8,81,771948.5,8.98955e+06,771948.5,8.98955e+06,3776.1738,262.82385,42.501247,89.05748,42.390495,88.874626,4,f,t,f
5,5,7,7,772022.25,8.989589e+06,10496,81167,8,81,772022.25,8.989589e+06,772022.25,8.989589e+06,3971.9907,275.04224,41.441433,95.80779,41.09809,96.69491,4,t,f,f
6,2,10,10,771988.2,8.989512e+06,10497,81175,8,81,771988.2,8.989512e+06,771988.2,8.989512e+06,3702.7656,261.3721,42.399586,88.66197,40.698586,89.61197,4,t,f,f
1,1,-1,-1,772029.94,8.989443e+06,10498,81186,8,81,772029.94,8.989443e+06,772029.94,8.989443e+06,3843.3047,261.00674,44.860455,85.970955,44.932186,85.24314,4,t,f,f
1,1,-1,-1,772064.2,8.98952e+06,10499,81176,8,81,772064.2,8.98952e+06,772064.2,8.98952e+06,2354.3489,224.11687,28.036968,83.990654,27.989634,84.09962,4,f,t,f
2,5,9,9,772100.44,8.989486e+06,10500,81177,8,81,772100.44,8.989486e+06,772100.44,8.989486e+06,3530.557,252.23792,41.702297,84.284096,42.18644,84.06508,4,t,f,f
5,5,10,10,772143.9,8.989445e+06,10501,81184,8,81,772143.9,8.989445e+06,772143.9,8.989445e+06,3443.2905,250.00615,41.726295,84.05342,40.24255,83.983894,4,t,f,f
2,2,13,13,772113.75,8.989365e+06,10502,81187,8,81,772113.75,8.989365e+06,772113.75,8.989365e+06,4771.444,302.32156,44.561127,106.20866,45.261898,106.28987,4,t,f,f
2,2,13,13,772201.94,8.989282e+06,10503,81188,8,81,772201.94,8.989282e+06,772201.94,8.989282e+06,4829.9062,304.11783,45.400845,106.54149,45.00041,107.1751,4,t,f,f
5,5,7,7,772280.4,8.989317e+06,10504,81189,8,81,772280.4,8.989317e+06,772280.4,8.989317e+06,3322.4888,247.20775,39.311142,84.17028,39.712013,84.01431,4,t,f,f
6,6,17,17,772301.4,8.989255e+06,10505,81190,8,81,772301.4,8.989255e+06,772301.4,8.989255e+06,6645.3413,380.2683,46.934856,143.90742,45.37783,144.04819,4,t,f,f
2,4,20,20,772338,8.989392e+06,10506,81183,8,81,772338,8.989392e+06,772338,8.989392e+06,7892.2466,447.22348,44.361794,179.79155,43.485214,179.58492,4,t,f,f
3,2,9,9,772228.25,8.989495e+06,10507,81178,8,81,772228.25,8.989495e+06,772228.25,8.989495e+06,4158.0933,276.41263,44.30166,93.71516,44.225674,94.170135,4,t,f,f
2,2,13,13,772270.3,8.989579e+06,10508,81169,8,81,772270.3,8.989579e+06,772270.3,8.989579e+06,4237.8174,292.02063,40.021664,106.06436,39.90094,106.03367,4,f,t,f
2,2,13,13,772309.5,8.989542e+06,10509,81173,8,81,772309.5,8.989542e+06,772309.5,8.989542e+06,4303.176,294.18137,40.16053,106.552734,40.42895,107.039154,4,t,f,f
2,2,6,6,772382.1,8.989521e+06,10510,81179,8,81,772382.1,8.989521e+06,772382.1,8.989521e+06,1938.5222,188.41663,29.895897,63.942364,30.839487,63.738884,4,t,f,f
2,2,13,13,772406.1,8.989451e+06,10511,81182,8,81,772406.1,8.989451e+06,772406.1,8.989451e+06,4257.8457,292.00873,40.58906,105.71034,39.950184,105.75913,4,t,f,f
2,2,20,20,772466.7,8.989431e+06,10512,81181,8,81,772466.7,8.989431e+06,772466.7,8.989431e+06,7335.7295,413.85275,45.822315,161.66391,45.021942,161.34459,4,t,f,f
2,5,5,5,772418.6,8.98956e+06,10513,81172,8,81,772418.6,8.98956e+06,772418.6,8.98956e+06,2659.7188,211.5669,42.066227,64.40643,40.27556,64.81867,4,t,f,f
4,2,9,9,772350.25,8.989625e+06,10514,81168,8,81,772350.25,8.989625e+06,772350.25,8.989625e+06,3797.012,269.59073,39.95213,94.52569,40.243164,94.86975,4,t,f,f
4,2,15,15,771964.56,8.989797e+06,10515,81150,8,81,771964.56,8.989797e+06,771964.56,8.989797e+06,4931.1465,324.9255,40.02999,121.69454,40.77102,122.429955,4,t,f,f
2,2,14,14,772041.44,8.98988e+06,10516,81148,8,81,772041.44,8.98988e+06,772041.44,8.98988e+06,3770.1418,266.2871,40.506363,91.9167,41.22774,92.63629,4,t,f,f
-1,0,-2,-2,772119.5,8.989958e+06,10517,81133,8,81,772119.5,8.989958e+06,772119.5,8.989958e+06,5706.0405,309.14938,,,,,5,,,f
2,2,12,12,772190.75,8.989871e+06,10518,81146,8,81,772190.75,8.989871e+06,772190.75,8.989871e+06,7684.1113,373.89523,61.51274,129.21977,61.223682,121.93905,4,t,f,f
2,2,20,20,772135.6,8.989826e+06,10519,81147,8,81,772135.6,8.989826e+06,772135.6,8.989826e+06,5846.578,371.23688,40.60945,145.39677,39.805504,145.42516,4,t,f,f
2,2,14,14,772080.9,8.989806e+06,10520,81149,8,81,772080.9,8.989806e+06,772080.9,8.989806e+06,3818.8154,268.85593,41.5629,93.74701,39.99723,93.548775,4,t,f,f
4,2,22,22,772095,8.989706e+06,10521,81162,8,81,772095,8.989706e+06,772095,8.989706e+06,6815.536,417.39725,40.08887,168.23094,40.967083,168.11034,4,t,f,f
2,2,11,11,772286.75,8.989815e+06,10522,81145,8,81,772286.75,8.989815e+06,772286.75,8.989815e+06,6625.137,340.46597,60.05146,109.94832,60.39736,110.06884,4,t,f,f
-1,0,-2,-2,772373.1,8.989905e+06,10523,81135,8,81,772373.1,8.989905e+06,772373.1,8.989905e+06,6453.257,339.1279,,,,,6,,,f
-1,0,-2,-2,772254.6,8.990013e+06,10524,81132,8,81,772254.6,8.990013e+06,772254.6,8.990013e+06,10566.844,474.03226,,,,,8,,,f
6,7,6,6,772438.4,8.989992e+06,10525,81131,8,81,772438.4,8.989992e+06,772438.4,8.989992e+06,9630.747,446.98322,59.138996,164.62749,57.4851,165.73164,4,t,f,f
5,7,5,5,772592.44,8.989982e+06,10526,81130,8,81,772592.44,8.989982e+06,772592.44,8.989982e+06,5982.8027,322.5456,57.758602,103.732376,57.950676,103.10394,4,t,f,f
2,4,10,10,772345.44,8.98976e+06,10527,81152,8,81,772345.44,8.98976e+06,772345.44,8.98976e+06,6626.2676,340.35822,60.11408,109.892006,60.509315,109.84283,4,t,f,f
4,2,9,9,772391.3,8.989669e+06,10528,81160,8,81,772391.3,8.989669e+06,772391.3,8.989669e+06,3780.5125,268.67334,40.217125,94.1988,40.04336,94.21404,4,f,t,f
2,2,9,9,772461.56,8.989703e+06,10529,81159,8,81,772461.56,8.989703e+06,772461.56,8.989703e+06,3165.2522,236.40556,41.155544,76.85541,40.86663,77.527985,4,t,f,f
1,1,-1,-1,772523.25,8.989646e+06,10530,81158,8,81,772523.25,8.989646e+06,772523.25,8.989646e+06,18742.146,574.4503,100.14646,187.03058,100.306145,186.96712,4,f,t,f
1,1,-1,-1,772544.2,8.989529e+06,10531,81171,8,81,772544.2,8.989529e+06,772544.2,8.989529e+06,3026.4062,224.14717,45.258106,66.673706,45.488464,66.72689,4,t,f,f
1,2,4,4,772615.56,8.989591e+06,10532,81170,8,81,772615.56,8.989591e+06,772615.56,8.989591e+06,5767.3496,335.51648,48.12073,118.813705,48.437443,120.14461,4,t,f,f
2,4,21,21,772644.4,8.989715e+06,10533,81157,8,81,772644.4,8.989715e+06,772644.4,8.989715e+06,7245.553,434.2218,40.98397,176.83344,41.429928,174.97446,4,t,f,f
2,2,11,11,772491.94,8.989776e+06,10534,81153,8,81,772491.94,8.989776e+06,772491.94,8.989776e+06,3864.0647,270.516,41.35164,94.54761,40.639492,93.97724,4,t,f,f
-1,0,-2,-2,772446.9,8.989873e+06,10535,81143,8,81,772446.9,8.989873e+06,772446.9,8.989873e+06,9870.654,449.89767,,,,,9,,,f
-1,0,-2,-2,772533.3,8.98988e+06,10536,81142,8,81,772533.3,8.98988e+06,772533.3,8.98988e+06,5223.642,340.82074,,,,,10,,,f
-1,0,-2,-2,772581.5,8.989858e+06,10537,81141,8,81,772581.5,8.989858e+06,772581.5,8.989858e+06,6630.113,414.20953,,,,,11,,,f
4,2,7,7,772636.4,8.989799e+06,10538,81144,8,81,772636.4,8.989799e+06,772636.4,8.989799e+06,2969.282,228.4936,41.57685,77.71922,40.702534,68.495,4,t,f,f
-1,0,-2,-2,772700.56,8.989764e+06,10539,81155,8,81,772700.56,8.989764e+06,772700.56,8.989764e+06,3158.1287,238.32056,,,,,6,,,f
2,2,11,11,772743.7,8.989725e+06,10540,81156,8,81,772743.7,8.989725e+06,772743.7,8.989725e+06,3661.6565,252.5539,44.698532,80.71242,45.612476,81.53047,4,t,f,f
-1,0,-2,-2,772825.5,8.989833e+06,10541,81138,8,81,772825.5,8.989833e+06,772825.5,8.989833e+06,7915.6,443.42358,,,,,10,,,f
-1,0,-2,-2,772774.75,8.989859e+06,10542,81139,8,81,772774.75,8.989859e+06,772774.75,8.989859e+06,5960.099,381.26886,,,,,9,,,f
2,2,15,15,772702.25,8.989911e+06,10543,81136,8,81,772702.25,8.989911e+06,772702.25,8.989911e+06,4977.9907,330.86047,39.732155,128.91595,45.16232,117.05005,4,t,f,f
4,2,11,11,772740,8.989972e+06,10544,81129,8,81,772740,8.989972e+06,772740,8.989972e+06,9502.792,446.41827,58.044155,166.01382,56.497803,165.86247,4,t,f,f
7,7,19,19,772728,8.990073e+06,10545,81122,8,81,772728,8.990073e+06,772728,8.990073e+06,6339.9995,378.59576,43.0795,145.6533,43.878704,145.98425,4,t,f,f
-1,0,-2,-2,772862.5,8.990085e+06,10546,81121,8,81,772862.5,8.990085e+06,772862.5,8.990085e+06,4976.228,468.82254,,,,,20,,,f
-1,0,-2,-2,772862.8,8.990157e+06,10547,81106,8,81,772862.8,8.990157e+06,772862.8,8.990157e+06,5166.455,477.0199,,,,,20,,,f
-1,0,-2,-2,772733.8,8.990151e+06,10548,81105,8,81,772733.8,8.990151e+06,772733.8,8.990151e+06,12344.468,881.34534,,,,,32,,,f
-1,0,-2,-2,772802.3,8.990263e+06,10549,81095,8,81,772802.3,8.990263e+06,772802.3,8.990263e+06,9716.382,745.4899,,,,,30,,,f
-1,0,-2,-2,772701.25,8.990288e+06,10550,81096,8,81,772701.25,8.990288e+06,772701.25,8.990288e+06,7173.358,555.29706,,,,,20,,,f
-1,0,-2,-2,772579.9,8.990279e+06,10551,81099,8,81,772579.9,8.990279e+06,772579.9,8.990279e+06,12504.484,883.76904,,,,,32,,,f
-1,0,-2,-2,772463,8.990303e+06,10552,81100,8,81,772463,8.990303e+06,772463,8.990303e+06,7554.5513,534.065,,,,,16,,,f
-1,0,-2,-2,772343.5,8.990296e+06,10553,81101,8,81,772343.5,8.990296e+06,772343.5,8.990296e+06,12340.913,878.85156,,,,,32,,,f
6,6,9,9,772242.2,8.990306e+06,10554,81102,8,81,772242.2,8.990306e+06,772242.2,8.990306e+06,4388.282,291.87936,42.65874,103.22125,42.101337,103.898026,4,t,f,f
-1,0,-2,-2,772283.3,8.9904e+06,10555,81061,8,81,772283.3,8.9904e+06,772283.3,8.9904e+06,5502.4707,452.48007,,,,,16,,,f
2,2,16,16,772445.9,8.990401e+06,10556,81066,8,81,772445.9,8.990401e+06,772445.9,8.990401e+06,4645.042,307.6571,40.854153,112.39916,41.68321,112.72057,4,t,f,f
7,7,17,17,772565.56,8.990372e+06,10557,81098,8,81,772565.56,8.990372e+06,772565.56,8.990372e+06,4920.7144,315.49127,41.890984,114.87295,43.742435,114.98491,4,t,f,f
-1,0,-2,-2,772298.2,8.990498e+06,10558,81058,8,81,772298.2,8.990498e+06,772298.2,8.990498e+06,7617.693,603.9594,,,,,22,,,f
-1,0,-2,-2,772427.44,8.990493e+06,10559,81060,8,81,772427.44,8.990493e+06,772427.44,8.990493e+06,12344.851,883.24854,,,,,32,,,f
-1,0,-2,-2,772545.25,8.99047e+06,10560,81065,8,81,772545.25,8.99047e+06,772545.25,8.99047e+06,7516.3994,530.88763,,,,,16,,,f
-1,0,-2,-2,772664.6,8.990477e+06,10561,81068,8,81,772664.6,8.990477e+06,772664.6,8.990477e+06,12322.432,883.66956,,,,,32,,,f
6,2,6,6,772707.94,8.990382e+06,10562,81074,8,81,772707.94,8.990382e+06,772707.94,8.990382e+06,2633.3838,209.67357,42.48862,63.342087,41.02364,62.819225,4,t,f,f
-1,0,-2,-2,772794.94,8.990355e+06,10563,81094,8,81,772794.94,8.990355e+06,772794.94,8.990355e+06,4250.4243,284.26752,,,,,7,,,f
-1,0,-2,-2,772779.4,8.990465e+06,10564,81073,8,81,772779.4,8.990465e+06,772779.4,8.990465e+06,4777.916,379.2178,,,,,14,,,f
-1,0,-2,-2,772851.44,8.99049e+06,10565,81075,8,81,772851.44,8.99049e+06,772851.44,8.99049e+06,5918.4,448.27777,,,,,12,,,f
-1,0,-2,-2,772919.06,8.990512e+06,10566,81077,8,81,772919.06,8.990512e+06,772919.06,8.990512e+06,6128.0513,450.1029,,,,,12,,,f
2,6,12,12,772981,8.990511e+06,10567,81079,8,81,772981,8.990511e+06,772981,8.990511e+06,2749.6643,213.90639,42.858677,63.9065,43.116245,64.024956,4,t,f,f
-1,0,-2,-2,772911.6,8.990363e+06,10568,81091,8,81,772911.6,8.990363e+06,772911.6,8.990363e+06,12175.744,889.183,,,,,32,,,f
2,2,6,6,772994.7,8.990401e+06,10569,81084,8,81,772994.7,8.990401e+06,772994.7,8.990401e+06,1717.8873,165.85579,40.923004,41.64513,40.341724,42.945923,4,t,f,f
-1,0,-2,-2,773082.8,8.990492e+06,10570,81080,8,81,773082.8,8.990492e+06,773082.8,8.990492e+06,12282.309,880.417,,,,,32,,,f
-1,0,-2,-2,772965,8.990254e+06,10571,81093,8,81,772965,8.990254e+06,772965,8.990254e+06,7198.537,559.31903,,,,,20,,,f
2,2,16,16,773062.2,8.99026e+06,10572,81092,8,81,773062.2,8.99026e+06,773062.2,8.99026e+06,4547.7505,305.36127,40.162086,111.76504,40.967915,112.46624,4,t,f,f
-1,0,-2,-2,773156.2,8.990265e+06,10573,81090,8,81,773156.2,8.990265e+06,773156.2,8.990265e+06,12310.261,880.8456,,,,,32,,,f
-1,0,-2,-2,772985.06,8.990136e+06,10574,81107,8,81,772985.06,8.990136e+06,772985.06,8.990136e+06,12251.073,880.90356,,,,,32,,,f
-1,0,-2,-2,773031.7,8.990046e+06,10575,81125,8,81,773031.7,8.990046e+06,773031.7,8.990046e+06,3433.123,287.38922,,,,,10,,,f
-1,0,-2,-2,773097.7,8.990084e+06,10576,81120,8,81,773097.7,8.990084e+06,773097.7,8.990084e+06,5566.331,348.69595,,,,,5,,,f
-1,0,-2,-2,773176.94,8.990146e+06,10577,81111,8,81,773176.94,8.990146e+06,773176.94,8.990146e+06,7115.0674,555.06165,,,,,20,,,f
-1,0,-2,-2,773209.94,8.990063e+06,10578,81118,8,81,773209.94,8.990063e+06,773209.94,8.990063e+06,8581.298,715.8145,,,,,30,,,f
5,2,21,21,773331.5,8.989973e+06,10579,81128,8,81,773331.5,8.989973e+06,773331.5,8.989973e+06,4713.358,327.3003,37.236702,125.815636,37.38569,126.86227,4,t,f,f
-1,0,-2,-2,773414.56,8.989997e+06,10580,81127,8,81,773414.56,8.989997e+06,773414.56,8.989997e+06,3274.7107,259.55988,,,,,6,,,f
-1,0,-2,-2,773382.1,8.990027e+06,10581,81126,8,81,773382.1,8.990027e+06,773382.1,8.990027e+06,3322.4268,261.94345,,,,,6,,,f
-1,0,-2,-2,773322.4,8.990059e+06,10582,81119,8,81,773322.4,8.990059e+06,773322.4,8.990059e+06,2459.59,207.32634,,,,,5,,,f
2,2,9,9,773352.1,8.99009e+06,10583,81117,8,81,773352.1,8.99009e+06,773352.1,8.99009e+06,2367.435,203.58589,35.975822,65.61685,35.953285,66.039925,4,t,f,f
-1,0,-2,-2,773295.6,8.990142e+06,10584,81113,8,81,773295.6,8.990142e+06,773295.6,8.990142e+06,2723.501,220.10664,,,,,5,,,f
2,2,9,9,773498.6,8.990086e+06,10585,81116,8,81,773498.6,8.990086e+06,773498.6,8.990086e+06,2780.9717,247.13525,30.000553,93.3128,29.20688,94.61502,4,t,f,f
2,6,7,7,773616.8,8.990249e+06,10586,81087,8,81,773616.8,8.990249e+06,773616.8,8.990249e+06,2963.135,224.77895,42.34312,70.10954,42.151997,70.174286,4,f,t,f
6,2,7,7,773561.25,8.990298e+06,10587,81086,8,81,773561.25,8.990298e+06,773561.25,8.990298e+06,2989.3474,225.15373,41.987312,69.024605,43.879814,70.26201,4,t,f,f
2,2,23,23,773020.7,8.990586e+06,10588,81078,8,81,773020.7,8.990586e+06,773020.7,8.990586e+06,6673.8086,405.8813,40.374355,161.60786,42.195457,161.70363,4,t,f,f
-1,0,-2,-2,773092.3,8.990747e+06,10589,81025,8,81,773092.3,8.990747e+06,773092.3,8.990747e+06,4065.0798,306.92282,,,,,6,,,f
-1,0,-2,-2,773054.4,8.990707e+06,10590,81043,8,81,773054.4,8.990707e+06,773054.4,8.990707e+06,3916.7864,307.6658,,,,,8,,,f
-1,0,-2,-2,773001.1,8.990665e+06,10591,81044,8,81,773001.1,8.990665e+06,773001.1,8.990665e+06,2495.6294,207.98557,,,,,5,,,f
2,2,11,11,772965.6,8.990721e+06,10592,81042,8,81,772965.6,8.990721e+06,772965.6,8.990721e+06,3011.9807,236.00221,37.52032,80.3631,37.16913,80.94966,4,t,f,f
2,5,10,10,772933.1,8.990655e+06,10593,81045,8,81,772933.1,8.990655e+06,772933.1,8.990655e+06,3479.6306,258.8899,37.693497,91.83997,38.496677,90.85974,4,t,f,f
2,5,19,19,772898.44,8.990681e+06,10594,81041,8,81,772898.44,8.990681e+06,772898.44,8.990681e+06,3657.095,274.35504,36.37426,100.88356,36.08143,101.01581,4,t,f,f
2,1,7,7,772882.3,8.990738e+06,10595,81026,8,81,772882.3,8.990738e+06,772882.3,8.990738e+06,4437.2505,319.29178,36.576607,123.60887,35.114098,123.99221,4,t,f,f
-1,0,-2,-2,772825.25,8.99075e+06,10596,81027,8,81,772825.25,8.99075e+06,772825.25,8.99075e+06,3408.8408,267.43988,,,,,6,,,f
-1,0,-2,-2,772793.56,8.99078e+06,10597,81028,8,81,772793.56,8.99078e+06,772793.56,8.99078e+06,3458.8835,269.64465,,,,,6,,,f
2,2,11,11,772860.4,8.99082e+06,10598,81023,8,81,772860.4,8.99082e+06,772860.4,8.99082e+06,2916.1802,232.30508,37.002415,79.32284,36.412006,79.56783,4,t,f,f
5,5,15,15,772828.06,8.990648e+06,10599,81046,8,81,772828.06,8.990648e+06,772828.06,8.990648e+06,4461.3213,317.10202,35.813652,122.2265,37.344284,121.71758,4,t,f,f
-1,0,-2,-2,772792.06,8.990612e+06,10600,81070,8,81,772792.06,8.990612e+06,772792.06,8.990612e+06,2456.8064,205.70157,,,,,5,,,f
-1,0,-2,-2,772751.1,8.990593e+06,10601,81069,8,81,772751.1,8.990593e+06,772751.1,8.990593e+06,2743.9246,219.3367,,,,,6,,,f
5,2,8,8,772685.25,8.990589e+06,10602,81067,8,81,772685.25,8.990589e+06,772685.25,8.990589e+06,2458.3687,208.3397,36.137936,68.339035,36.134506,67.72823,4,t,f,f
2,2,9,9,772690.4,8.990664e+06,10603,81048,8,81,772690.4,8.990664e+06,772690.4,8.990664e+06,2311.647,201.2679,35.164196,64.92576,35.84103,65.33692,4,t,f,f
-1,0,-2,-2,772693.56,8.99073e+06,10604,81029,8,81,772693.56,8.99073e+06,772693.56,8.99073e+06,1979.9655,194.79091,,,,,6,,,f
2,2,11,11,772612.4,8.990578e+06,10605,81064,8,81,772612.4,8.990578e+06,772612.4,8.990578e+06,2859.5745,230.17253,36.506264,79.15987,36.107697,78.398705,4,t,f,f
